M_star,M_gas,gamma,R_c,T_m1,T_a1,q,incl,f_freeze,f_dissoc,f_1-0_12co,f_2-1_12co,f_3-2_12co,f_1-0_13co,f_2-1_13co,f_3-2_13co,f_1-0_c18o,f_2-1_c18o,f_3-2_c18o,f_1-0_c18o_low,f_2-1_c18o_low,f_3-2_c18o_low
1,3.00E-03,0,60,300,750,0.45,45,0,0.033,1.774,8.275,19.384,0.447,2.837,7.501,0.111,1.074,3.237,0.041,0.478,1.618
1,3.00E-03,0,60,300,750,0.45,90,0,0.033,1.243,5.151,11.406,0.404,2.485,6.423,0.106,0.992,2.967,0.04,0.454,1.518
1,3.00E-03,0,60,300,1000,0.45,0,0,0.037,2.161,11.285,27.884,0.409,2.702,7.53,0.103,0.998,3.001,0.038,0.448,1.53
1,3.00E-03,0,60,300,1000,0.45,45,0,0.037,2.398,12.031,29.142,0.449,3.122,8.814,0.102,1.046,3.31,0.037,0.447,1.567
1,3.00E-03,0,60,300,1000,0.45,90,0,0.037,1.798,7.912,17.945,0.411,2.802,7.802,0.098,0.977,3.081,0.037,0.428,1.486
1,3.00E-03,0,60,300,1500,0.45,0,0,0.034,3.161,18.748,48.946,0.401,2.965,8.989,0.088,0.929,3.009,0.032,0.389,1.405
1,3.00E-03,0,60,300,1500,0.45,45,0,0.034,3.536,20.311,52.027,0.426,3.341,10.322,0.086,0.951,3.215,0.031,0.385,1.417
1,3.00E-03,0,60,300,1500,0.45,90,0,0.034,2.973,15.61,37.661,0.394,3.073,9.495,0.083,0.897,3.032,0.03,0.371,1.356
1,3.00E-03,0,100,300,500,0.45,0,0,0.084,1.701,7.295,16.164,0.583,3.178,7.599,0.149,1.38,3.806,0.055,0.608,1.917
1,3.00E-03,0,100,300,500,0.45,45,0,0.084,1.826,7.715,16.982,0.619,3.59,8.604,0.146,1.398,4,0.053,0.598,1.908
1,3.00E-03,0,100,300,500,0.45,90,0,0.084,1.17,4.561,9.696,0.547,2.985,6.909,0.14,1.283,3.609,0.052,0.57,1.79
1,3.00E-03,0,100,300,750,0.45,0,0,0.078,2.412,11.554,27.293,0.599,3.61,9.242,0.139,1.362,3.962,0.05,0.575,1.883
1,3.00E-03,0,100,300,750,0.45,45,0,0.078,2.647,12.237,28.364,0.639,4.155,10.733,0.136,1.385,4.198,0.049,0.566,1.883
1,3.00E-03,0,100,300,750,0.45,90,0,0.078,1.781,7.246,15.82,0.584,3.66,9.228,0.132,1.303,3.915,0.048,0.547,1.802
1,3.00E-03,0,100,300,1000,0.45,0,0,0.085,3.227,17.03,42.122,0.599,3.935,10.701,0.127,1.315,4.021,0.045,0.535,1.816
1,3.00E-03,0,100,300,1000,0.45,45,0,0.085,3.554,17.887,43.19,0.631,4.497,12.417,0.125,1.33,4.224,0.044,0.526,1.811
1,3.00E-03,0,100,300,1000,0.45,90,0,0.085,2.583,11.173,25.034,0.585,4.074,11.109,0.121,1.263,3.997,0.044,0.512,1.748
1,3.00E-03,0,100,300,1500,0.45,0,0,0.08,4.677,28.716,75.9,0.569,4.247,12.551,0.106,1.186,3.906,0.037,0.458,1.637
1,3.00E-03,0,100,300,1500,0.45,45,0,0.08,5.22,30.614,78.973,0.583,4.719,14.303,0.104,1.185,4.017,0.036,0.45,1.623
1,3.00E-03,0,100,300,1500,0.45,90,0,0.08,4.383,22.904,54.753,0.548,4.401,13.388,0.102,1.137,3.854,0.036,0.44,1.58
1,3.00E-03,0,200,300,500,0.45,0,0.01,0.251,2.861,11.867,25.292,0.878,5.183,11.721,0.166,1.659,4.648,0.058,0.635,1.904
1,3.00E-03,0,200,300,500,0.45,45,0.01,0.251,2.85,11.646,24.772,0.851,5.267,12.275,0.164,1.621,4.552,0.058,0.626,1.872
1,3.00E-03,0,200,300,500,0.45,90,0.01,0.251,1.667,6.32,13.077,0.751,4.235,9.501,0.159,1.509,4.164,0.057,0.606,1.792
1,3.00E-03,0,200,300,750,0.45,0,0.007,0.214,3.646,16.482,37.185,0.865,5.532,13.161,0.155,1.603,4.662,0.054,0.602,1.863
1,3.00E-03,0,200,300,750,0.45,45,0.007,0.214,3.76,16.58,37.034,0.856,5.833,14.416,0.153,1.583,4.641,0.053,0.595,1.84
1,3.00E-03,0,200,300,750,0.45,90,0.007,0.214,2.336,9.114,19.242,0.784,5.04,12.113,0.15,1.506,4.374,0.053,0.581,1.784
1,3.00E-03,0,200,300,1000,0.45,0,0.004,0.225,4.794,24.348,59.118,0.848,5.922,14.946,0.144,1.543,4.675,0.05,0.569,1.819
1,3.00E-03,0,200,300,1000,0.45,45,0.004,0.225,5.026,24.638,58.507,0.842,6.282,16.564,0.142,1.526,4.671,0.049,0.562,1.798
1,3.00E-03,0,200,300,1000,0.45,90,0.004,0.225,3.368,13.835,30.087,0.791,5.699,14.81,0.14,1.475,4.492,0.049,0.553,1.762
1,3.00E-03,0,200,300,1500,0.45,0,0.003,0.225,6.848,42.244,113.847,0.764,6.155,17.076,0.12,1.357,4.4,0.041,0.487,1.643
1,3.00E-03,0,200,300,1500,0.45,45,0.003,0.225,7.337,43.369,112.981,0.755,6.424,18.711,0.118,1.34,4.382,0.04,0.48,1.621
1,3.00E-03,0,200,300,1500,0.45,90,0.003,0.225,5.871,29.615,69.79,0.72,6.038,17.682,0.117,1.307,4.27,0.04,0.475,1.599
1,1.00E-02,0,30,300,500,0.45,0,0,0.003,0.695,3.038,6.949,0.287,1.483,3.635,0.147,0.873,2.232,0.085,0.604,1.62
1,1.00E-02,0,30,300,500,0.45,45,0,0.003,0.795,3.431,7.787,0.339,1.765,4.321,0.165,1.024,2.663,0.088,0.684,1.885
1,1.00E-02,0,30,300,500,0.45,90,0,0.003,0.558,2.247,4.933,0.287,1.449,3.467,0.144,0.879,2.267,0.079,0.595,1.628
1,1.00E-02,0,30,300,750,0.45,0,0,0.003,1.089,5.074,12.043,0.338,1.962,5.171,0.151,0.983,2.689,0.081,0.632,1.796
1,1.00E-02,0,30,300,750,0.45,45,0,0.003,1.243,5.657,13.246,0.4,2.337,6.144,0.168,1.155,3.22,0.084,0.713,2.094
1,1.00E-02,0,30,300,750,0.45,90,0,0.003,0.907,3.806,8.532,0.345,1.959,5.038,0.149,1.015,2.807,0.077,0.635,1.857
1,1.00E-02,0,30,300,1000,0.45,0,0,0.003,1.545,7.53,18.289,0.377,2.409,6.74,0.151,1.06,3.063,0.077,0.644,1.916
1,1.00E-02,0,30,300,1000,0.45,45,0,0.003,1.749,8.322,19.926,0.44,2.834,7.912,0.165,1.228,3.621,0.079,0.714,2.203
1,1.00E-02,0,30,300,1000,0.45,90,0,0.003,1.337,5.888,13.464,0.386,2.421,6.627,0.149,1.095,3.21,0.073,0.644,1.983
1,1.00E-02,0,30,300,1500,0.45,0,0,0.003,2.472,12.868,32.207,0.418,3.045,9.308,0.144,1.123,3.49,0.068,0.631,2.003
1,1.00E-02,0,30,300,1500,0.45,45,0,0.003,2.797,14.392,35.709,0.474,3.505,10.738,0.153,1.262,4.011,0.068,0.678,2.232
1,1.00E-02,0,30,300,1500,0.45,90,0,0.003,2.305,11.472,27.635,0.424,3.091,9.346,0.139,1.143,3.637,0.064,0.618,2.04
1,1.00E-02,0,60,300,500,0.45,0,0,0.011,1.461,6.364,14.315,0.584,2.992,7.161,0.269,1.672,4.235,0.133,1.085,2.913
1,1.00E-02,0,60,300,500,0.45,45,0,0.011,1.623,6.899,15.405,0.677,3.511,8.414,0.286,1.929,4.971,0.133,1.17,3.292
1,1.00E-02,0,60,300,500,0.45,90,0,0.011,1.101,4.337,9.346,0.586,2.912,6.77,0.259,1.707,4.359,0.125,1.058,2.947
1,1.00E-02,0,60,300,750,0.45,0,0,0.013,2.269,10.611,24.942,0.663,3.825,9.933,0.267,1.825,4.933,0.124,1.101,3.135
1,1.00E-02,0,60,300,750,0.45,45,0,0.013,2.544,11.508,26.664,0.773,4.547,11.824,0.282,2.106,5.834,0.124,1.181,3.541
1,1.00E-02,0,60,300,750,0.45,90,0,0.013,1.823,7.523,16.683,0.689,3.925,9.955,0.261,1.915,5.277,0.118,1.093,3.26
1,1.00E-02,0,60,300,1000,0.45,0,0,0.012,3.191,15.698,37.913,0.718,4.553,12.65,0.259,1.916,5.459,0.115,1.089,3.261
1,1.00E-02,0,60,300,1000,0.45,45,0,0.012,3.573,17.002,40.428,0.826,5.369,14.949,0.27,2.177,6.38,0.114,1.151,3.625
1,1.00E-02,0,60,300,1000,0.45,90,0,0.012,2.734,11.875,26.958,0.747,4.746,12.979,0.252,2.004,5.869,0.109,1.076,3.381
1,1.00E-02,0,60,300,1500,0.45,0,0,0.013,5.063,27.091,68.002,0.762,5.511,16.849,0.236,1.956,5.983,0.098,1.019,3.282
1,1.00E-02,0,60,300,1500,0.45,45,0,0.013,5.746,30.096,74.571,0.853,6.368,19.627,0.24,2.148,6.793,0.096,1.049,3.531
1,1.00E-02,0,60,300,1500,0.45,90,0,0.013,4.899,24.409,58.316,0.784,5.82,17.841,0.226,2.002,6.372,0.093,0.989,3.334
1,1.00E-02,0,100,300,500,0.45,0,0,0.027,2.397,10.189,22.548,0.944,4.833,11.338,0.394,2.616,6.439,0.172,1.561,4.254
1,1.00E-02,0,100,300,500,0.45,45,0,0.027,2.637,11.025,24.22,1.086,5.594,13.124,0.4,2.909,7.442,0.17,1.6,4.549
1,1.00E-02,0,100,300,500,0.45,90,0,0.027,1.752,6.8,14.434,0.951,4.648,10.55,0.372,2.621,6.639,0.163,1.482,4.165
1,1.00E-02,0,100,300,750,0.45,0,0,0.032,3.696,17.11,39.883,1.05,6.039,15.383,0.381,2.787,7.319,0.159,1.542,4.455
1,1.00E-02,0,100,300,750,0.45,45,0,0.032,4.089,18.325,42.002,1.212,7.089,18.101,0.387,3.099,8.519,0.157,1.581,4.777
1,1.00E-02,0,100,300,750,0.45,90,0,0.032,2.838,11.493,25.108,1.096,6.181,15.357,0.365,2.868,7.861,0.152,1.494,4.49
1,1.00E-02,0,100,300,1000,0.45,0,0,0.027,5.228,25.779,62.047,1.118,7.07,19.329,0.362,2.872,7.975,0.146,1.491,4.536
1,1.00E-02,0,100,300,1000,0.45,45,0,0.027,5.794,27.542,65.079,1.272,8.262,22.73,0.364,3.144,9.164,0.143,1.517,4.81
1,1.00E-02,0,100,300,1000,0.45,90,0,0.027,4.379,18.753,42.141,1.171,7.448,20.158,0.347,2.949,8.616,0.14,1.446,4.579
1,1.00E-02,0,100,300,1500,0.45,0,0,0.029,8.246,44.916,112.944,1.157,8.304,25.045,0.317,2.837,8.529,0.122,1.343,4.406
1,1.00E-02,0,100,300,1500,0.45,45,0,0.029,9.326,49.559,122.781,1.275,9.528,29.17,0.315,3.008,9.493,0.119,1.347,4.563
1,1.00E-02,0,100,300,1500,0.45,90,0,0.029,8.127,40.678,96.793,1.189,8.881,27.206,0.302,2.85,9.074,0.117,1.294,4.387
1,1.00E-02,0,200,300,500,0.45,0,0.01,0.084,4.475,18.393,39.243,1.768,8.532,19.137,0.565,4.373,10.608,0.217,2.121,5.829
1,1.00E-02,0,200,300,500,0.45,45,0.01,0.084,4.668,18.921,40.218,1.875,9.544,21.463,0.558,4.428,11.135,0.215,2.1,5.825
1,1.00E-02,0,200,300,500,0.45,90,0.01,0.084,2.948,11.113,22.877,1.649,7.811,16.997,0.531,4.065,10.106,0.211,1.996,5.477
1,1.00E-02,0,200,300,750,0.45,0,0.007,0.095,6.71,30.619,69.908,1.892,10.271,25.085,0.535,4.469,11.536,0.201,2.053,5.936
1,1.00E-02,0,200,300,750,0.45,45,0.007,0.095,7.15,31.617,71.135,2.04,11.806,28.934,0.531,4.589,12.38,0.199,2.045,5.996
1,1.00E-02,0,200,300,750,0.45,90,0.007,0.095,4.7,18.512,39.433,1.876,10.395,24.781,0.513,4.343,11.697,0.196,1.977,5.775
1,1.00E-02,0,200,300,1000,0.45,0,0.004,0.09,9.41,46.762,111.773,1.954,11.72,30.869,0.495,4.438,12.171,0.182,1.942,5.892
1,1.00E-02,0,200,300,1000,0.45,45,0.004,0.09,10.102,48.151,112.805,2.089,13.464,35.719,0.491,4.538,13.002,0.18,1.931,5.943
1,1.00E-02,0,200,300,1000,0.45,90,0.004,0.09,7.205,30.047,66.243,1.955,12.321,32.212,0.477,4.347,12.506,0.178,1.881,5.781
1,1.00E-02,0,200,300,1500,0.45,0,0.003,0.09,14.753,83.687,211.54,1.941,13.406,39.153,0.418,4.149,12.489,0.15,1.691,5.515
1,1.00E-02,0,200,300,1500,0.45,45,0.003,0.09,16.368,88.972,220.621,2.02,15.152,45.131,0.413,4.187,13.077,0.148,1.675,5.524
1,1.00E-02,0,200,300,1500,0.45,90,0.003,0.09,14.312,71.347,168.026,1.918,14.434,43.325,0.404,4.051,12.77,0.146,1.642,5.421
1,3.00E-02,0,30,300,500,0.45,0,0,0.001,0.829,3.576,8.138,0.38,1.894,4.571,0.218,1.186,2.974,0.148,0.882,2.261
1,3.00E-02,0,30,300,500,0.45,45,0,0.001,0.96,4.088,9.236,0.454,2.263,5.449,0.254,1.422,3.592,0.166,1.034,2.699
1,3.00E-02,0,30,300,500,0.45,90,0,0.001,0.677,2.705,5.924,0.379,1.839,4.328,0.219,1.207,3.021,0.144,0.89,2.307
1,3.00E-02,0,30,300,750,0.45,0,0,0.001,1.342,6.109,14.376,0.485,2.701,6.936,0.239,1.449,3.912,0.151,0.991,2.718
1,3.00E-02,0,30,300,750,0.45,45,0,0.001,1.542,6.877,15.982,0.578,3.215,8.225,0.279,1.737,4.721,0.168,1.164,3.255
1,3.00E-02,0,30,300,750,0.45,90,0,0.001,1.136,4.721,10.579,0.491,2.651,6.656,0.245,1.503,4.035,0.15,1.024,2.844
1,3.00E-02,0,30,300,1000,0.45,0,0,0.001,1.941,9.145,21.93,0.578,3.525,9.518,0.253,1.665,4.777,0.151,1.067,3.089
1,3.00E-02,0,30,300,1000,0.45,45,0,0.001,2.214,10.229,24.239,0.68,4.139,11.13,0.29,1.97,5.684,0.166,1.236,3.652
1,3.00E-02,0,30,300,1000,0.45,90,0,0.001,1.717,7.482,17.111,0.586,3.464,9.161,0.258,1.729,4.932,0.149,1.103,3.242
1,3.00E-02,0,30,300,1500,0.45,0,0,0.001,3.223,15.924,39.128,0.703,4.922,14.373,0.26,1.924,6,0.145,1.13,3.517
1,3.00E-02,0,30,300,1500,0.45,45,0,0.001,3.691,18.149,44.319,0.807,5.676,16.56,0.29,2.214,6.966,0.153,1.269,4.04
1,3.00E-02,0,30,300,1500,0.45,90,0,0.001,3.099,15.001,35.92,0.714,4.912,14.136,0.261,1.988,6.221,0.139,1.15,3.666
1,3.00E-02,0,60,300,500,0.45,0,0,0.004,1.802,7.682,17.193,0.799,3.933,9.312,0.431,2.398,5.889,0.272,1.702,4.329
1,3.00E-02,0,60,300,500,0.45,45,0,0.004,2.037,8.541,18.975,0.945,4.681,11.058,0.493,2.835,7.054,0.289,1.968,5.102
1,3.00E-02,0,60,300,500,0.45,90,0,0.004,1.418,5.585,12.04,0.81,3.853,8.854,0.439,2.479,6.11,0.263,1.75,4.511
1,3.00E-02,0,60,300,750,0.45,0,0,0.004,2.905,13.147,30.598,0.982,5.477,13.996,0.458,2.824,7.481,0.27,1.854,5.029
1,3.00E-02,0,60,300,750,0.45,45,0,0.004,3.286,14.525,33.358,1.167,6.546,16.641,0.522,3.35,9.016,0.285,2.14,5.954
1,3.00E-02,0,60,300,750,0.45,90,0,0.004,2.392,9.816,21.746,1.024,5.557,13.789,0.475,3.002,8.01,0.264,1.949,5.406
1,3.00E-02,0,60,300,1000,0.45,0,0,0.005,4.204,19.808,47.18,1.132,6.996,19.017,0.471,3.146,8.869,0.261,1.943,5.556
1,3.00E-02,0,60,300,1000,0.45,45,0,0.005,4.763,21.907,51.484,1.331,8.283,22.414,0.527,3.687,10.575,0.272,2.207,6.495
1,3.00E-02,0,60,300,1000,0.45,90,0,0.005,3.724,15.938,36.077,1.189,7.212,19.174,0.485,3.355,9.572,0.254,2.036,5.992
1,3.00E-02,0,60,300,1500,0.45,0,0,0.005,6.947,34.727,85.294,1.309,9.366,27.92,0.466,3.47,10.645,0.238,1.976,6.063
1,3.00E-02,0,60,300,1500,0.45,45,0,0.005,8.003,39.549,96.275,1.503,10.912,32.58,0.504,3.956,12.39,0.242,2.171,6.885
1,3.00E-02,0,60,300,1500,0.45,90,0,0.005,7.096,34.563,82.447,1.374,9.887,29.305,0.468,3.668,11.518,0.228,2.025,6.466
1,3.00E-02,0,100,300,500,0.45,0,0,0.011,3.076,12.985,28.599,1.341,6.553,15.188,0.699,3.855,9.307,0.403,2.692,6.655
1,3.00E-02,0,100,300,500,0.45,45,0,0.011,3.418,14.135,30.925,1.576,7.707,17.838,0.77,4.544,11.091,0.41,3.005,7.737
1,3.00E-02,0,100,300,500,0.45,90,0,0.011,2.337,9.058,19.222,1.365,6.353,14.26,0.699,4.045,9.787,0.381,2.728,6.985
1,3.00E-02,0,100,300,750,0.45,0,0,0.011,4.981,22.446,51.753,1.617,8.986,22.673,0.726,4.449,11.606,0.388,2.864,7.566
1,3.00E-02,0,100,300,750,0.45,45,0,0.011,5.573,24.405,55.471,1.909,10.692,26.886,0.795,5.253,13.924,0.395,3.189,8.829
1,3.00E-02,0,100,300,750,0.45,90,0,0.011,4.016,16.314,35.72,1.706,9.223,22.594,0.737,4.807,12.682,0.373,2.965,8.204
1,3.00E-02,0,100,300,1000,0.45,0,0,0.011,7.218,34.031,80.523,1.824,11.255,30.464,0.729,4.861,13.508,0.367,2.939,8.209
1,3.00E-02,0,100,300,1000,0.45,45,0,0.011,8.097,37.05,86.424,2.13,13.339,36.03,0.785,5.66,16.033,0.37,3.22,9.444
1,3.00E-02,0,100,300,1000,0.45,90,0,0.011,6.377,27.193,61.244,1.94,11.891,31.599,0.735,5.26,14.899,0.353,3.027,8.91
1,3.00E-02,0,100,300,1500,0.45,0,0,0.012,11.935,60.165,147.31,2.04,14.595,43.775,0.696,5.211,15.754,0.321,2.892,8.734
1,3.00E-02,0,100,300,1500,0.45,45,0,0.012,13.74,68.477,166.535,2.326,17.092,51.528,0.726,5.887,18.246,0.32,3.067,9.725
1,3.00E-02,0,100,300,1500,0.45,90,0,0.012,12.73,62.366,148.307,2.165,15.916,48.014,0.684,5.557,17.377,0.306,2.91,9.313
1,3.00E-02,0,200,300,500,0.45,0,0.01,0.039,5.622,23.195,49.917,2.526,11.859,26.601,1.251,7.095,16.093,0.594,4.614,11.221
1,3.00E-02,0,200,300,500,0.45,45,0.01,0.039,6.342,25.597,54.563,2.919,13.894,31.024,1.27,7.874,18.548,0.59,4.726,11.962
1,3.00E-02,0,200,300,500,0.45,90,0.01,0.039,4.149,15.678,32.346,2.548,11.313,24.39,1.182,7.144,16.69,0.564,4.404,11.081
1,3.00E-02,0,200,300,750,0.45,0,0.007,0.036,9.587,42.704,97.14,2.982,16.261,40.161,1.248,7.92,19.45,0.56,4.723,12.296
1,3.00E-02,0,200,300,750,0.45,45,0.007,0.036,10.655,46.055,102.867,3.48,19.241,47.208,1.274,8.891,22.827,0.558,4.878,13.297
1,3.00E-02,0,200,300,750,0.45,90,0.007,0.036,7.329,28.828,61.521,3.178,16.83,40.06,1.211,8.352,21.451,0.54,4.653,12.713
1,3.00E-02,0,200,300,1000,0.45,0,0.004,0.036,14.103,66.603,156.788,3.296,20.173,53.93,1.207,8.429,22.158,0.517,4.68,12.967
1,3.00E-02,0,200,300,1000,0.45,45,0.004,0.036,15.721,71.658,165.531,3.803,23.754,63.36,1.225,9.36,25.814,0.514,4.804,13.924
1,3.00E-02,0,200,300,1000,0.45,90,0.004,0.036,12.269,51.595,114.46,3.549,21.756,57.241,1.174,8.928,24.797,0.501,4.626,13.495
1,3.00E-02,0,200,300,1500,0.45,0,0.003,0.035,23.746,121.991,298.422,3.563,25.375,75.854,1.08,8.686,25.093,0.434,4.34,13.198
1,3.00E-02,0,200,300,1500,0.45,45,0.003,0.035,27.416,139.326,338.618,3.996,29.557,89.283,1.082,9.363,28.482,0.429,4.391,13.861
1,3.00E-02,0,200,300,1500,0.45,90,0.003,0.035,26.542,130.447,307.788,3.805,28.468,86.981,1.043,9.047,27.954,0.42,4.259,13.581
0.5,1.00E-04,0,30,300,500,0.55,0,0.001,0.17,0.14,0.627,1.428,0.025,0.208,0.554,0.004,0.048,0.165,0.001,0.017,0.062
0.5,1.00E-04,0,30,300,500,0.55,45,0.001,0.17,0.146,0.642,1.447,0.026,0.223,0.612,0.004,0.049,0.169,0.001,0.017,0.064
0.5,1.00E-04,0,30,300,500,0.55,90,0.001,0.17,0.089,0.352,0.761,0.024,0.186,0.489,0.004,0.046,0.156,0.001,0.017,0.061
0.5,1.00E-04,0,30,300,750,0.55,0,0,0.173,0.169,0.84,2.03,0.024,0.212,0.593,0.004,0.045,0.16,0.001,0.016,0.059
0.5,1.00E-04,0,30,300,750,0.55,45,0,0.173,0.185,0.888,2.104,0.025,0.231,0.671,0.004,0.046,0.165,0.001,0.016,0.061
0.5,1.00E-04,0,30,300,750,0.55,90,0,0.173,0.124,0.514,1.134,0.023,0.204,0.576,0.004,0.044,0.156,0.001,0.016,0.059
0.5,1.00E-04,0,30,300,1000,0.55,0,0,0.188,0.202,1.125,2.915,0.023,0.212,0.622,0.003,0.042,0.152,0.001,0.015,0.056
0.5,1.00E-04,0,30,300,1000,0.55,45,0,0.188,0.223,1.19,2.995,0.023,0.229,0.699,0.003,0.043,0.157,0.001,0.015,0.057
0.5,1.00E-04,0,30,300,1000,0.55,90,0,0.188,0.161,0.733,1.679,0.022,0.207,0.622,0.003,0.041,0.15,0.001,0.015,0.056
0.5,1.00E-04,0,30,300,1500,0.55,0,0,0.178,0.253,1.674,4.815,0.02,0.204,0.647,0.003,0.036,0.137,0.001,0.013,0.049
0.5,1.00E-04,0,30,300,1500,0.55,45,0,0.178,0.28,1.783,4.965,0.02,0.216,0.708,0.003,0.037,0.14,0.001,0.013,0.05
0.5,1.00E-04,0,30,300,1500,0.55,90,0,0.178,0.228,1.274,3.192,0.019,0.2,0.651,0.003,0.036,0.136,0.001,0.013,0.049
0.5,1.00E-04,0,60,300,500,0.55,0,0.004,0.424,0.194,0.876,1.932,0.024,0.23,0.64,0.003,0.04,0.132,0.001,0.014,0.047
0.5,1.00E-04,0,60,300,500,0.55,45,0.004,0.424,0.187,0.81,1.779,0.024,0.227,0.632,0.003,0.041,0.134,0.001,0.014,0.048
0.5,1.00E-04,0,60,300,500,0.55,90,0.004,0.424,0.097,0.376,0.796,0.022,0.183,0.483,0.003,0.039,0.125,0.001,0.014,0.046
0.5,1.00E-04,0,60,300,750,0.55,0,0.003,0.427,0.212,1.001,2.272,0.024,0.232,0.658,0.003,0.04,0.132,0.001,0.014,0.047
0.5,1.00E-04,0,60,300,750,0.55,45,0.003,0.427,0.218,0.985,2.218,0.024,0.235,0.677,0.003,0.041,0.135,0.001,0.014,0.048
0.5,1.00E-04,0,60,300,750,0.55,90,0.003,0.427,0.13,0.514,1.099,0.023,0.204,0.566,0.003,0.039,0.129,0.001,0.014,0.047
0.5,1.00E-04,0,60,300,1000,0.55,0,0.002,0.441,0.233,1.181,2.811,0.022,0.224,0.657,0.003,0.037,0.126,0.001,0.013,0.044
0.5,1.00E-04,0,60,300,1000,0.55,45,0.002,0.441,0.245,1.188,2.794,0.023,0.229,0.684,0.003,0.038,0.129,0.001,0.013,0.045
0.5,1.00E-04,0,60,300,1000,0.55,90,0.002,0.441,0.156,0.643,1.399,0.022,0.205,0.596,0.003,0.037,0.124,0.001,0.013,0.044
0.5,1.00E-04,0,60,300,1500,0.55,0,0.001,0.51,0.28,1.653,4.398,0.02,0.213,0.663,0.003,0.033,0.117,0.001,0.011,0.04
0.5,1.00E-04,0,60,300,1500,0.55,45,0.001,0.51,0.3,1.699,4.423,0.02,0.219,0.692,0.003,0.034,0.119,0.001,0.012,0.041
0.5,1.00E-04,0,60,300,1500,0.55,90,0.001,0.51,0.218,1.033,2.406,0.02,0.204,0.635,0.003,0.034,0.117,0.001,0.012,0.041
0.5,1.00E-04,0,100,300,500,0.55,0,0.116,0.894,0.171,0.784,1.765,0.011,0.12,0.363,0.001,0.017,0.056,0,0.006,0.019
0.5,1.00E-04,0,100,300,500,0.55,45,0.116,0.894,0.154,0.688,1.515,0.011,0.118,0.347,0.002,0.018,0.057,0.001,0.006,0.019
0.5,1.00E-04,0,100,300,500,0.55,90,0.116,0.894,0.063,0.243,0.513,0.01,0.092,0.252,0.001,0.017,0.053,0.001,0.006,0.019
0.5,1.00E-04,0,100,300,750,0.55,0,0.089,0.905,0.169,0.78,1.765,0.01,0.111,0.338,0.001,0.016,0.051,0,0.005,0.017
0.5,1.00E-04,0,100,300,750,0.55,45,0.089,0.905,0.155,0.703,1.553,0.01,0.109,0.327,0.001,0.016,0.052,0,0.005,0.018
0.5,1.00E-04,0,100,300,750,0.55,90,0.089,0.905,0.07,0.276,0.583,0.01,0.09,0.254,0.001,0.016,0.05,0,0.005,0.017
0.5,1.00E-04,0,100,300,1000,0.55,0,0.061,0.777,0.171,0.808,1.841,0.01,0.111,0.339,0.001,0.016,0.051,0,0.005,0.017
0.5,1.00E-04,0,100,300,1000,0.55,45,0.061,0.777,0.164,0.753,1.678,0.01,0.11,0.333,0.001,0.016,0.052,0,0.005,0.018
0.5,1.00E-04,0,100,300,1000,0.55,90,0.061,0.777,0.083,0.333,0.708,0.01,0.095,0.273,0.001,0.016,0.05,0,0.005,0.018
0.5,1.00E-04,0,100,300,1500,0.55,0,0.046,0.78,0.182,0.891,2.089,0.01,0.107,0.332,0.001,0.015,0.049,0,0.005,0.017
0.5,1.00E-04,0,100,300,1500,0.55,45,0.046,0.78,0.18,0.871,2,0.01,0.107,0.33,0.001,0.015,0.05,0,0.005,0.017
0.5,1.00E-04,0,100,300,1500,0.55,90,0.046,0.78,0.105,0.433,0.933,0.009,0.096,0.286,0.001,0.015,0.049,0,0.005,0.017
0.5,1.00E-04,0,200,300,500,0.55,0,0.543,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,500,0.55,45,0.543,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,500,0.55,90,0.543,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,750,0.55,0,0.418,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,750,0.55,45,0.418,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,750,0.55,90,0.418,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,1000,0.55,0,0.317,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,1000,0.55,45,0.317,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,1000,0.55,90,0.317,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,1500,0.55,0,0.221,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,1500,0.55,45,0.221,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,1.00E-04,0,200,300,1500,0.55,90,0.221,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5,3.00E-04,0,30,300,500,0.55,0,0,0.067,0.206,0.922,2.094,0.059,0.358,0.899,0.013,0.131,0.4,0.004,0.054,0.185
0.5,3.00E-04,0,30,300,500,0.55,45,0,0.067,0.222,0.965,2.17,0.064,0.414,1.039,0.013,0.138,0.433,0.005,0.055,0.192
0.5,3.00E-04,0,30,300,500,0.55,90,0,0.067,0.142,0.56,1.209,0.056,0.344,0.832,0.012,0.127,0.388,0.004,0.053,0.18
